,ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
2637,230900589,2023/01/30 16:29:00+00,800 WALNUT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,16,43.0421053,-76.1324459,1,25
2638,231500687,2023/01/30 16:31:00+00,900 HARRISON ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
2639,231500685,2023/01/30 16:29:00+00,900 HARRISON ST,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
2640,231500688,2023/01/30 16:32:00+00,900 HARRISON ST,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,16,43.044117,-76.136422,1,25
2641,231500686,2023/01/30 16:31:00+00,900 HARRISON ST,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
2642,231500689,2023/01/30 16:33:00+00,900 HARRISON ST,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Monday,16,43.044117,-76.136422,1,25
2643,230100169,2023/01/30 16:35:00+00,500 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.0465308,-76.1323599,1,60
2644,231500690,2023/01/30 16:34:00+00,900 HARRISON ST,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,16,43.044117,-76.136422,1,25
2645,230100171,2023/01/30 16:37:00+00,500 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.0465308,-76.1323599,1,60
2646,230100170,2023/01/30 16:36:00+00,500 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Monday,16,43.0465308,-76.1323599,1,60
2647,230900591,2023/01/30 16:42:00+00,100 COMSTOCK AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Monday,16,43.046165,-76.130835,1,60
2648,230900590,2023/01/30 16:42:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,16,43.046165,-76.130835,1,60
2649,230100172,2023/01/30 16:45:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.046165,-76.130835,1,60
2650,230900592,2023/01/30 16:46:00+00,100 COMSTOCK AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Monday,16,43.046165,-76.130835,1,60
2651,231300573,2023/01/30 16:44:00+00,700 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Monday,16,43.037936650000006,-76.12608987597199,1,60
2652,231300574,2023/01/30 16:47:00+00,700 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.0379742,-76.1248662,1,60
2653,230100173,2023/01/30 16:48:00+00,200 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Monday,16,43.0451487,-76.130829,1,60
2654,230900593,2023/01/30 16:46:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Monday,16,43.046165,-76.130835,1,60
2655,230900594,2023/01/30 16:51:00+00,1100 MADISON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,16,43.045212,-76.130468,1,60
2656,230900595,2023/01/30 16:51:00+00,1100 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.045212,-76.130468,1,60
2657,230100174,2023/01/30 16:52:00+00,1100 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,16,43.045212,-76.130468,1,60
2658,230900596,2023/01/30 16:59:00+00,800 LIVINGSTON AVE,MISC,Paid In Full,Monday,16,43.036276,-76.127018,1,25
2659,231300575,2023/01/30 16:53:00+00,800 LIVINGSTON AVE,NO PARKING ANY TIME CO15-316 (A)14,Issued,Monday,16,43.036276,-76.127018,1,25
2660,230900597,2023/01/30 17:00:00+00,800 LIVINGSTON AVE,MISC,Paid In Full,Monday,17,43.036276,-76.127018,1,25
2661,230100175,2023/01/30 17:00:00+00,800 LIVINGSTON AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Monday,17,43.036276,-76.127018,1,25
2662,231300577,2023/01/30 17:00:00+00,400 MARSHALL ST,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Void Approved,Monday,17,43.04113085,-76.12978748333698,1,0
2663,230900598,2023/01/30 17:05:00+00,800 LIVINGSTON AVE,MISC,Paid In Full,Monday,17,43.036276,-76.127018,1,25
2664,230100176,2023/01/30 17:02:00+00,800 LIVINGSTON AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,17,43.036276,-76.127018,1,25
2665,231300581,2023/01/30 17:16:00+00,900 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,17,43.045248,-76.134196,1,60
2666,231300580,2023/01/30 17:10:00+00,600 WALNUT AVE,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Issued,Monday,17,43.045179,-76.132259,1,25
2667,231300582,2023/01/30 17:24:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,17,43.045219,-76.131977,1,60
2668,231300583,2023/01/30 17:26:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,17,43.045219,-76.131977,1,60
2669,23500740,2023/01/31 10:06:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,10,43.048391,-76.140049,1,60
2670,23500742,2023/01/31 10:09:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,10,43.048391,-76.140049,1,60
2671,23500741,2023/01/31 10:08:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.048391,-76.140049,1,60
2672,23500743,2023/01/31 10:10:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Tuesday,10,43.048391,-76.140049,1,0
2673,230900605,2023/01/31 10:09:00+00,600 STATE ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.0415743,-76.1723785,1,25
2674,230900606,2023/01/31 10:09:00+00,600 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,10,43.0415743,-76.1723785,1,25
2675,230900607,2023/01/31 10:12:00+00,600 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Adjudication Pending ,Tuesday,10,43.0415743,-76.1723785,1,25
2676,230900608,2023/01/31 10:12:00+00,600 STATE ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.0415743,-76.1723785,1,25
2677,23500744,2023/01/31 10:10:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.048391,-76.140049,1,60
2678,230900609,2023/01/31 10:13:00+00,600 STATE ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.0415743,-76.1723785,1,25
2679,230900610,2023/01/31 10:16:00+00,600 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Third Notice,Tuesday,10,43.0415743,-76.1723785,1,25
2680,230700658,2023/01/31 10:16:00+00,900 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,10,43.041035,-76.1324993,1,25
2681,230700659,2023/01/31 10:16:00+00,900 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,10,43.041035,-76.1324993,1,25
2682,230100178,2023/01/31 10:20:00+00, CITY LOT 21,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.0481221,-76.1474244,1,25
2683,230700660,2023/01/31 10:17:00+00,900 WALNUT AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Tuesday,10,43.041035,-76.1324993,1,100
2684,230900611,2023/01/31 10:22:00+00,200 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.045396,-76.148647,1,25
2685,230700661,2023/01/31 10:22:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2686,230700662,2023/01/31 10:23:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2687,230700664,2023/01/31 10:24:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2688,230700663,2023/01/31 10:24:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2689,230700665,2023/01/31 10:25:00+00,900 MADISON ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2690,230100180,2023/01/31 10:24:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,43.049686,-76.153724,1,25
2691,230700666,2023/01/31 10:25:00+00,900 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.045248,-76.134196,1,25
2692,230100181,2023/01/31 10:26:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,43.049686,-76.153724,1,25
2693,230900612,2023/01/31 10:26:00+00,400 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,43.046942,-76.149107,1,25
2694,230100182,2023/01/31 10:27:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,43.049686,-76.153724,1,25
2695,230900614,2023/01/31 10:28:00+00,400 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.046942,-76.149107,1,25
2696,230900613,2023/01/31 10:28:00+00,400 MONTGOMERY ST,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Tuesday,10,43.046942,-76.149107,1,60
2697,230100183,2023/01/31 10:30:00+00,200 WASHINGTON ST W,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,10,43.049686,-76.153724,1,25
2698,230900615,2023/01/31 10:31:00+00,100 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.04510965,-76.15038587478017,1,25
2699,349340D,2023/01/24 02:12:00+00,200 WATER ST E,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,2,43.050425,-76.150598,1,25
2700,230900616,2023/01/31 10:32:00+00,100 MADISON ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,10,43.04510965,-76.15038587478017,1,25
2701,230700667,2023/01/31 10:34:00+00,100 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Tuesday,10,43.04510965,-76.15038587478017,1,0
2702,230700668,2023/01/31 10:34:00+00,100 MADISON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Approved,Tuesday,10,43.04510965,-76.15038587478017,1,0
2703,230700669,2023/01/31 10:38:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,10,43.046165,-76.130835,1,60
2704,231300584,2023/01/31 10:38:00+00,1400 SALT SPRINGS RD,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.047364,-76.08885,1,60
2705,230700670,2023/01/31 10:38:00+00,100 COMSTOCK AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,10,43.046165,-76.130835,1,60
2706,231300585,2023/01/31 10:40:00+00,1400 SALT SPRINGS RD,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.047364,-76.08885,1,60
2707,230900620,2023/01/31 10:40:00+00,400 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
2708,230900621,2023/01/31 10:40:00+00,400 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
2709,230900622,2023/01/31 10:41:00+00,400 WARREN ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
2710,23500752,2023/01/31 10:43:00+00,800 MADISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.045278,-76.136414,1,25
2711,230900623,2023/01/31 10:42:00+00,400 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,10,43.046903,-76.150912,1,25
2712,23500753,2023/01/31 10:43:00+00,800 MADISON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,10,43.045278,-76.136414,1,25
2713,231500693,2023/01/31 10:49:00+00,100 CLARENDON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,10,43.037894,-76.128155,1,25
2714,231500694,2023/01/31 10:51:00+00,100 CLARENDON ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.037894,-76.128155,1,25
2715,23500756,2023/01/31 11:39:00+00,200 WARREN ST S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,11,43.049428,-76.15086,1,25
2716,23500757,2023/01/31 11:41:00+00,200 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Third Notice,Tuesday,11,43.049428,-76.15086,1,60
2717,23500758,2023/01/31 11:43:00+00,200 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.049428,-76.15086,1,25
2718,23500759,2023/01/31 11:44:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.049428,-76.15086,1,25
2719,23500760,2023/01/31 11:45:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.049428,-76.15086,1,25
2720,23500761,2023/01/31 11:45:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,11,43.049428,-76.15086,1,25
2721,23500762,2023/01/31 11:52:00+00,900 FAYETTE ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Tuesday,11,43.0484055,-76.1374615,1,25
2722,23500763,2023/01/31 11:54:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Tuesday,11,43.0484055,-76.1374615,1,60
2723,23500764,2023/01/31 11:54:00+00,900 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,11,43.0484055,-76.1374615,1,25
2724,23500765,2023/01/31 11:54:00+00,900 FAYETTE ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,11,43.0484055,-76.1374615,1,25
2725,231500700,2023/01/31 12:53:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,12,43.0361102,-76.1278732,1,25
2726,231500701,2023/01/31 12:54:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,12,43.0361102,-76.1278732,1,25
2727,231500702,2023/01/31 12:55:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,12,43.0361102,-76.1278732,1,25
2728,231500703,2023/01/31 12:55:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,12,43.0361102,-76.1278732,1,25
2729,231500704,2023/01/31 12:57:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,12,43.0361102,-76.1278732,1,25
2730,231500705,2023/01/31 12:57:00+00,300 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,12,43.0361102,-76.1278732,1,25
2731,23500766,2023/01/31 13:07:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,13,43.041511,-76.13648,1,25
2732,231500708,2023/01/31 13:08:00+00,700 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,13,43.0364421,-76.1229386,1,25
2733,23500767,2023/01/31 13:07:00+00,100 MARSHALL ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,13,43.041511,-76.13648,1,25
2734,23500768,2023/01/31 13:09:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,13,43.041511,-76.13648,1,25
2735,231500709,2023/01/31 13:09:00+00,700 EUCLID AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,13,43.0364421,-76.1229386,1,25
2736,23500769,2023/01/31 13:09:00+00,100 MARSHALL ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Tuesday,13,43.041511,-76.13648,1,25
2737,23500770,2023/01/31 13:10:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Adjudication Pending ,Tuesday,13,43.041511,-76.13648,1,25
2738,23500772,2023/01/31 13:12:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,13,43.041511,-76.13648,1,25
2739,23500771,2023/01/31 13:10:00+00,100 MARSHALL ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,13,43.041511,-76.13648,1,25
2740,23500773,2023/01/31 13:13:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.041511,-76.13648,1,25
2741,231500710,2023/01/31 13:14:00+00,300 ROOSEVELT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.0334904,-76.1176299,1,60
2742,23500774,2023/01/31 13:14:00+00,100 MARSHALL ST,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.041511,-76.13648,1,25
2743,23500775,2023/01/31 13:16:00+00,100 MARSHALL ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,13,43.041511,-76.13648,1,25
2744,23500777,2023/01/31 13:22:00+00,100 MARSHALL ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,13,43.041511,-76.13648,1,25
2745,23500776,2023/01/31 13:19:00+00,100 MARSHALL ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,13,43.041511,-76.13648,1,25
2746,231500713,2023/01/31 13:38:00+00,300 SALINA ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.048561,-76.152329,1,25
2747,231500714,2023/01/31 13:40:00+00,300 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,13,43.048561,-76.152329,1,25
2748,231500715,2023/01/31 13:42:00+00,300 SALINA ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,13,43.048561,-76.152329,1,25
2749,231500716,2023/01/31 13:44:00+00,200 SALINA ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,13,43.049465,-76.152317,1,25
2750,231500717,2023/01/31 13:48:00+00,300 CLINTON ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.048568,-76.153679,1,25
2751,231500718,2023/01/31 13:49:00+00,300 CLINTON ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Tuesday,13,43.048568,-76.153679,1,25
2752,231500719,2023/01/31 13:51:00+00,300 CLINTON ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,13,43.048568,-76.153679,1,25
2753,231500720,2023/01/31 13:54:00+00,300 FRANKLIN ST S,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Tuesday,13,43.048579,-76.155638,1,100
2754,230900624,2023/01/31 14:02:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,14,43.04245675,-76.1331655,1,60
2755,394649D,2023/01/24 13:06:00+00,200 WOODBINE AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,13,43.066052,-76.10994,1,25
2756,394650D,2023/01/24 13:10:00+00,200 WOODBINE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.066052,-76.10994,1,60
2757,394651D,2023/01/24 13:12:00+00,200 WOODBINE AVE,PRKD BLOCKING CRSSWLK/ALL CO15-316 (A)5,Paid In Full,Tuesday,13,43.066052,-76.10994,1,60
2758,394655D,2023/01/24 13:31:00+00,100 CLIFTON PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Tuesday,13,43.067663,-76.117057,1,25
2759,23500781,2023/02/01 09:23:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Wednesday,9,43.048391,-76.140049,1,0
2760,23500782,2023/02/01 09:24:00+00,300 FORMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.048391,-76.140049,1,60
2761,231500724,2023/02/01 09:28:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.041795,-76.120445,1,60
2762,231500725,2023/02/01 09:28:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.041795,-76.120445,1,60
2763,231500726,2023/02/01 09:29:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.041795,-76.120445,1,60
2764,231500727,2023/02/01 09:30:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.041795,-76.120445,1,60
2765,231500728,2023/02/01 09:30:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,9,43.041795,-76.120445,1,60
2766,23500784,2023/02/01 09:32:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Wednesday,9,43.0484055,-76.1374615,1,60
2767,23500786,2023/02/01 09:34:00+00,900 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.0484055,-76.1374615,1,25
2768,23500785,2023/02/01 09:34:00+00,900 FAYETTE ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,9,43.0484055,-76.1374615,1,25
2769,23500787,2023/02/01 09:37:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Wednesday,9,43.0484055,-76.1374615,1,60
2770,231500730,2023/02/01 09:39:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,9,43.036339,-76.125755,1,60
2771,231500731,2023/02/01 09:39:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.036339,-76.125755,1,60
2772,231500732,2023/02/01 09:41:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.036339,-76.125755,1,60
2773,231500733,2023/02/01 09:44:00+00,800 SUMNER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.036339,-76.125755,1,60
2774,23500789,2023/02/01 09:42:00+00,400 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.046742,-76.136672,1,25
2775,23500790,2023/02/01 09:46:00+00,400 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,9,43.046742,-76.136672,1,25
2776,23500788,2023/02/01 09:38:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Wednesday,9,43.0484055,-76.1374615,1,60
2777,231500734,2023/02/01 09:48:00+00,800 ACKERMAN AVE,LEFT WHEELS TO CURB/ALL CO15-301,Paid In Full,Wednesday,9,43.036408,-76.124493,1,25
2778,230700678,2023/02/01 09:54:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,25
2779,230700679,2023/02/01 09:54:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,60
2780,231500735,2023/02/01 09:56:00+00,100 CLARENDON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Wednesday,9,43.037894,-76.128155,1,60
2781,23500792,2023/02/01 09:54:00+00,900 HARRISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.044117,-76.136422,1,25
2782,23500793,2023/02/01 09:56:00+00,900 HARRISON ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.044117,-76.136422,1,25
2783,231500736,2023/02/01 10:05:00+00,100 JEFFERSON ST W,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.047121,-76.152397,1,25
2784,23500794,2023/02/01 10:03:00+00,600 CROUSE AVE S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Wednesday,10,43.044079,-76.136703,1,25
2785,23500795,2023/02/01 10:07:00+00,700 CROUSE AVE S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.0424911,-76.1368164,1,25
2786,231500737,2023/02/01 10:06:00+00,100 JEFFERSON ST W,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.047121,-76.152397,1,25
2787,231500738,2023/02/01 10:13:00+00,200 SALINA ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Adjudication Pending ,Wednesday,10,43.049465,-76.152317,1,60
2788,230700680,2023/02/01 10:14:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,10,43.045219,-76.131977,1,60
2789,231500739,2023/02/01 10:17:00+00,300 CLINTON ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Wednesday,10,43.048568,-76.153679,1,25
2790,231500741,2023/02/01 10:19:00+00,300 CLINTON ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.048568,-76.153679,1,25
